time,adt
1993-07-29,0.9633300000000001
1993-07-30,0.9574400000000001
1993-07-31,0.9509633333333334
1993-08-01,0.9484333333333335
1993-08-02,0.9452233333333334
1993-08-03,0.9417200000000001
1993-08-04,0.9391533333333334
1993-08-05,0.9378200000000001
1993-08-06,0.9348200000000001
1993-08-07,0.9319833333333335
1993-08-08,0.9296533333333333
1993-08-09,0.9254766666666667
1993-08-10,0.92212
1993-08-11,0.9187166666666667
1993-08-12,0.9239366666666666
1993-08-13,0.92244
1993-08-14,0.92222
1993-08-15,0.9219266666666667
1993-08-16,0.9207099999999999
1993-08-17,0.9188600000000001
1993-08-18,0.9161066666666667
1993-08-19,0.91278
1993-08-20,0.9097200000000001
1993-08-21,0.9082333333333333
1993-08-22,0.9048266666666668
1993-08-23,0.8992333333333333
1993-08-24,0.8946933333333333
1993-08-25,0.8904700000000001
1993-08-26,0.8859133333333333
1993-08-27,0.8810833333333333
1993-08-28,0.8746066666666668
1993-08-29,0.8665766666666668
1993-08-30,0.8596333333333334
1993-08-31,0.8555600000000001
1993-09-01,0.8490400000000001
1993-09-02,0.8444966666666668
1993-09-03,0.8394866666666666
1993-09-04,0.8341466666666667
1993-09-05,0.8284566666666667
1993-09-06,0.8221166666666666
1993-09-07,0.8160299999999999
1993-09-08,0.8099666666666667
1993-09-09,0.8050433333333333
1993-09-10,0.8001600000000001
1993-09-11,0.7965233333333334
1993-09-12,0.7932600000000001
1993-09-13,0.78842
1993-09-14,0.7826766666666668
1993-09-15,0.7770733333333334
1993-09-16,0.7691233333333334
1993-09-17,0.7677133333333334
1993-09-18,0.7592766666666667
1993-09-19,0.7585033333333334
1993-09-20,0.75892
1993-09-21,0.75866
1993-09-22,0.7575766666666667
1993-09-23,0.75707
1993-09-24,0.7543866666666668
1993-09-25,0.75456
1993-09-26,0.7544633333333334
1993-09-27,0.7550666666666667
1993-09-28,0.75527
1993-09-29,0.7594833333333334
1993-09-30,0.7613566666666666
1993-10-01,0.7636666666666667
1993-10-02,0.7660300000000001
1993-10-03,0.7756066666666667
1993-10-04,0.78041
1993-10-05,0.78642
1993-10-06,0.7916466666666667
1993-10-07,0.79797
1993-10-08,0.80183
1993-10-09,0.8049900000000001
1993-10-10,0.8125033333333335
1993-10-11,0.82019
1993-10-12,0.82954
1993-10-13,0.8397033333333334
1993-10-14,0.8499833333333334
1993-10-15,0.8588066666666667
1993-10-16,0.8687
1993-10-17,0.8795633333333334
1993-10-18,0.8946766666666667
1993-10-19,0.9086133333333334
1993-10-20,0.9210600000000001
1993-10-21,0.9357233333333334
1993-10-22,0.95096
1993-10-23,0.9727433333333334
1993-10-24,0.9874299999999999
1993-10-25,1.00355
1993-10-26,1.0175633333333332
1993-10-27,1.0304333333333335
1993-10-28,1.0429633333333332
1993-10-29,1.0565833333333334
1993-10-30,1.0687466666666665
1993-10-31,1.0772133333333334
1993-11-01,1.0858033333333335
1993-11-02,1.0939466666666668
1993-11-03,1.1007099999999999
1993-11-04,1.1051466666666667
1993-11-05,1.1082566666666664
1993-11-06,1.1100866666666667
1993-11-07,1.1119366666666666
1993-11-08,1.1122966666666665
1993-11-09,1.1065
1993-11-10,1.1020533333333336
1993-11-11,1.0960066666666668
1993-11-12,1.0876366666666668
1993-11-13,1.0762
1993-11-14,1.0658433333333335
1993-11-15,1.0551766666666669
1993-11-16,1.0452000000000001
1993-11-17,1.0338866666666668
1993-11-18,1.0208300000000001
1993-11-19,1.0097533333333333
1993-11-20,0.9971366666666667
1993-11-21,0.9841766666666667
1993-11-22,0.9733499999999999
1993-11-23,0.96361
1993-11-24,0.9523333333333334
1993-11-25,0.9427633333333334
1993-11-26,0.9324
1993-11-27,0.9162466666666667
1993-11-28,0.9106633333333335
1993-11-29,0.9062199999999999
1993-11-30,0.9044833333333334
1993-12-01,0.9031733333333333
1993-12-02,0.9040933333333334
1993-12-03,0.9042033333333334
1993-12-04,0.9032266666666667
1993-12-05,0.9024233333333335
1993-12-06,0.90217
1993-12-07,0.9028266666666667
1993-12-08,0.90349
1993-12-09,0.9068433333333333
1993-12-10,0.90927
1993-12-11,0.9093966666666666
1993-12-12,0.9114933333333333
1993-12-13,0.9109033333333334
1993-12-14,0.9106233333333333
1993-12-15,0.9101033333333334
1993-12-16,0.9085866666666668
1993-12-17,0.90849
1993-12-18,0.90034
1993-12-19,0.8954466666666667
1993-12-20,0.8918133333333335
1993-12-21,0.8878100000000001
1993-12-22,0.8845533333333334
1993-12-23,0.8826033333333334
1993-12-24,0.8793666666666666
1993-12-25,0.8758866666666667
1993-12-26,0.8722566666666668
1993-12-27,0.8716666666666667
1993-12-28,0.8748433333333333
1993-12-29,0.8716966666666667
1993-12-30,0.8685833333333334
1993-12-31,0.8663733333333334
1994-01-01,0.8567933333333334
1994-01-02,0.8571933333333334
1994-01-03,0.8574300000000001
1994-01-04,0.8562033333333334
1994-01-05,0.8554266666666667
1994-01-06,0.8576933333333334
1994-01-07,0.8559633333333333
1994-01-08,0.8568300000000001
1994-01-09,0.8566966666666667
1994-01-10,0.8575933333333334
1994-01-11,0.8596633333333334
1994-01-12,0.8606566666666668
1994-01-13,0.8605766666666668
1994-01-14,0.8614466666666668
1994-01-15,0.8630566666666667
1994-01-16,0.8656466666666667
1994-01-17,0.8681566666666666
1994-01-18,0.8671266666666668
1994-01-19,0.8634066666666667
1994-01-20,0.8636966666666667
1994-01-21,0.86183
1994-01-22,0.8603500000000002
1994-01-23,0.8608700000000001
1994-01-24,0.8590099999999999
1994-01-25,0.8583533333333333
1994-01-26,0.8596366666666667
1994-01-27,0.8588433333333334
1994-01-28,0.8591633333333334
1994-01-29,0.8590166666666667
1994-01-30,0.8593166666666666
1994-01-31,0.8598366666666667
1994-02-01,0.85972
1994-02-02,0.86108
1994-02-03,0.8608833333333334
1994-02-04,0.8612466666666667
1994-02-05,0.8648666666666668
1994-02-06,0.8665066666666665
1994-02-07,0.8704300000000001
1994-02-08,0.8728
1994-02-09,0.8754466666666668
1994-02-10,0.8770833333333333
1994-02-11,0.8808966666666668
1994-02-12,0.8857166666666667
1994-02-13,0.8897
1994-02-14,0.8933833333333335
1994-02-15,0.9003
1994-02-16,0.9058633333333332
1994-02-17,0.90677
1994-02-18,0.9101033333333334
1994-02-19,0.9109366666666666
1994-02-20,0.9125800000000001
1994-02-21,0.91569
1994-02-22,0.9191533333333334
1994-02-23,0.9215099999999999
1994-02-24,0.9225700000000001
1994-02-25,0.9262833333333335
1994-02-26,0.9322966666666667
1994-02-27,0.93781
1994-02-28,0.9434866666666667
1994-03-01,0.94847
1994-03-02,0.9535833333333333
1994-03-03,0.9601933333333333
1994-03-04,0.9682633333333333
1994-03-05,0.9751100000000001
1994-03-06,0.9817466666666665
1994-03-07,0.9908433333333334
1994-03-08,0.99842
1994-03-09,1.0046733333333333
1994-03-10,1.01238
1994-03-11,1.01689
1994-03-12,1.0219566666666668
1994-03-13,1.02909
1994-03-14,1.03454
1994-03-15,1.0410533333333334
1994-03-16,1.04386
1994-03-17,1.0458466666666666
1994-03-18,1.0461633333333333
1994-03-19,1.0465733333333334
1994-03-20,1.04699
1994-03-21,1.0449733333333335
1994-03-22,1.04231
1994-03-23,1.0415866666666667
1994-03-24,1.04044
1994-03-25,1.04006
1994-03-26,1.0358333333333334
1994-03-27,1.0186366666666666
1994-03-28,1.01261
1994-03-29,1.0138466666666666
1994-03-30,1.0139333333333334
1994-03-31,1.0129033333333335
1994-04-01,1.0140633333333333
1994-04-02,1.01711
1994-04-03,0.9835766666666667
1994-04-04,0.9769933333333334
1994-04-05,0.9720766666666667
1994-04-06,0.9668366666666668
1994-04-07,0.9633733333333333
1994-04-08,0.9597933333333334
1994-04-09,0.9576233333333335
1994-04-10,0.9533666666666668
1994-04-11,0.9505333333333333
1994-04-12,0.9481633333333334
1994-04-13,0.9469666666666666
1994-04-14,0.94601
1994-04-15,0.9429200000000001
1994-04-16,0.93782
1994-04-17,0.93798
1994-04-18,0.9394233333333334
1994-04-19,0.9405600000000001
1994-04-20,0.9412066666666667
1994-04-21,0.9432133333333333
1994-04-22,0.9449500000000001
1994-04-23,0.9450133333333335
1994-04-24,0.9474966666666667
1994-04-25,0.9497666666666668
1994-04-26,0.9532166666666667
1994-04-27,0.9575766666666667
1994-04-28,0.9625866666666667
1994-04-29,0.9672966666666667
1994-04-30,0.9715799999999999
1994-05-01,0.9756166666666668
1994-05-02,0.9795566666666667
1994-05-03,0.9837233333333334
1994-05-04,0.9876100000000001
1994-05-05,0.9925966666666668
1994-05-06,0.9976533333333334
1994-05-07,1.0016633333333333
1994-05-08,1.0080933333333335
1994-05-09,1.0122
1994-05-10,1.0188166666666667
1994-05-11,1.0248700000000002
1994-05-12,1.0297800000000001
1994-05-13,1.0341433333333334
1994-05-14,1.03495
1994-05-15,1.0353733333333333
1994-05-16,1.0354433333333335
1994-05-17,1.0366266666666666
1994-05-18,1.0384766666666667
1994-05-19,1.0396966666666667
1994-05-20,1.0422566666666666
1994-05-21,1.0439866666666666
1994-05-22,1.0459533333333335
1994-05-23,1.0477833333333335
1994-05-24,1.0494766666666666
1994-05-25,1.0522833333333332
1994-05-26,1.0563833333333335
1994-05-27,1.05821
1994-05-28,1.05982
1994-05-29,1.0599233333333333
1994-05-30,1.0563866666666668
1994-05-31,1.0519566666666667
1994-06-01,1.0474733333333333
1994-06-02,1.04419
1994-06-03,1.0391066666666666
1994-06-04,1.032
1994-06-05,1.0261333333333333
1994-06-06,1.0205499999999998
1994-06-07,1.0151566666666667
1994-06-08,1.0092700000000001
1994-06-09,1.0046833333333334
1994-06-10,1.0001600000000002
1994-06-11,0.9964033333333333
1994-06-12,0.9932199999999999
1994-06-13,0.9910733333333333
1994-06-14,0.9898733333333334
1994-06-15,0.9888666666666667
1994-06-16,0.9887833333333335
1994-06-17,0.98996
1994-06-18,0.9895600000000001
1994-06-19,0.9902233333333333
1994-06-20,0.9895466666666667
1994-06-21,0.9905133333333335
1994-06-22,0.9919366666666668
1994-06-23,0.9930266666666667
1994-06-24,0.9960133333333334
1994-06-25,0.99976
1994-06-26,1.0015433333333335
1994-06-27,1.0030033333333332
1994-06-28,1.0032966666666667
1994-06-29,1.0032233333333334
1994-06-30,1.0033966666666667
1994-07-01,1.0026933333333334
1994-07-02,1.0013833333333333
1994-07-03,0.9998333333333335
1994-07-04,1.00093
1994-07-05,0.9995700000000001
1994-07-06,0.9909266666666667
1994-07-07,0.9881533333333334
1994-07-08,0.9836866666666667
1994-07-09,0.9817133333333333
1994-07-10,0.9757133333333333
1994-07-11,0.9704766666666667
1994-07-12,0.9649433333333335
1994-07-13,0.9618800000000001
1994-07-14,0.9581666666666667
1994-07-15,0.9553633333333333
1994-07-16,0.9505866666666667
1994-07-17,0.9468033333333334
1994-07-18,0.9429733333333333
1994-07-19,0.9386966666666667
1994-07-20,0.93393
1994-07-21,0.9294066666666668
1994-07-22,0.9260933333333334
1994-07-23,0.9219633333333335
1994-07-24,0.91861
1994-07-25,0.9147633333333334
1994-07-26,0.9094033333333335
1994-07-27,0.9086666666666667
1994-07-28,0.90823
1994-07-29,0.9072700000000001
1994-07-30,0.9062133333333333
1994-07-31,0.9042399999999999
1994-08-01,0.9029966666666668
1994-08-02,0.9038766666666668
1994-08-03,0.9057933333333333
1994-08-04,0.9032866666666667
1994-08-05,0.9010266666666666
1994-08-06,0.89786
1994-08-07,0.8954266666666668
1994-08-08,0.8926533333333334
1994-08-09,0.8872
1994-08-10,0.8836666666666667
1994-08-11,0.8779733333333333
1994-08-12,0.8699133333333333
1994-08-13,0.8625266666666668
1994-08-14,0.8546233333333333
1994-08-15,0.8466766666666667
1994-08-16,0.8390466666666667
1994-08-17,0.8329366666666667
1994-08-18,0.8255033333333335
1994-08-19,0.8165033333333334
1994-08-20,0.8068866666666668
1994-08-21,0.7972933333333333
1994-08-22,0.7881199999999999
1994-08-23,0.7768466666666666
1994-08-24,0.7658500000000001
1994-08-25,0.7558366666666667
1994-08-26,0.7461833333333333
1994-08-27,0.7364133333333334
1994-08-28,0.7282333333333333
1994-08-29,0.7205166666666667
1994-08-30,0.71411
1994-08-31,0.7072833333333333
1994-09-01,0.7010166666666666
1994-09-02,0.69594
1994-09-03,0.6929400000000001
1994-09-04,0.6925633333333334
1994-09-05,0.6910200000000001
1994-09-06,0.6900499999999999
1994-09-07,0.6897466666666666
1994-09-08,0.6894633333333334
1994-09-09,0.6897800000000001
1994-09-10,0.6901
1994-09-11,0.6917333333333334
1994-09-12,0.6937666666666668
1994-09-13,0.6954233333333334
1994-09-14,0.6976933333333334
1994-09-15,0.7007733333333334
1994-09-16,0.6996566666666666
1994-09-17,0.7041066666666667
1994-09-18,0.7095033333333334
1994-09-19,0.7160233333333333
1994-09-20,0.7243100000000001
1994-09-21,0.7315799999999999
1994-09-22,0.7376833333333334
1994-09-23,0.74268
1994-09-24,0.74933
1994-09-25,0.75615
1994-09-26,0.7651366666666668
1994-09-27,0.7739566666666667
1994-09-28,0.7829166666666667
1994-09-29,0.7918299999999999
1994-09-30,0.801
1994-10-01,0.8106966666666667
1994-10-02,0.8214466666666667
1994-10-03,0.8336133333333334
1994-10-04,0.8459066666666666
1994-10-05,0.8582266666666667
1994-10-06,0.8701033333333335
1994-10-07,0.8835666666666667
1994-10-08,0.8988933333333334
1994-10-09,0.9135833333333333
1994-10-10,0.9267966666666666
1994-10-11,0.9376200000000001
1994-10-12,0.9478533333333333
1994-10-13,0.95861
1994-10-14,0.9678933333333334
1994-10-15,0.9745166666666667
1994-10-16,0.9806733333333334
1994-10-17,0.9879800000000002
1994-10-18,0.9950933333333334
1994-10-19,1.0013466666666666
1994-10-20,1.00631
1994-10-21,1.0100666666666667
1994-10-22,1.0139733333333334
1994-10-23,1.0157800000000001
1994-10-24,1.0168533333333334
1994-10-25,1.0231166666666667
1994-10-26,1.0247600000000001
1994-10-27,1.0261333333333333
1994-10-28,1.0303133333333334
1994-10-29,1.0284066666666667
1994-10-30,1.0278166666666668
1994-10-31,1.02774
1994-11-01,1.0256733333333334
1994-11-02,1.0233200000000002
1994-11-03,1.0210866666666667
1994-11-04,1.0173733333333335
1994-11-05,1.0134033333333334
1994-11-06,1.0074433333333335
1994-11-07,1.00162
1994-11-08,0.9938133333333334
1994-11-09,0.9860633333333334
1994-11-10,0.9787866666666667
1994-11-11,0.9698899999999999
1994-11-12,0.9622666666666667
1994-11-13,0.9558233333333334
1994-11-14,0.9499666666666667
1994-11-15,0.9437866666666667
1994-11-16,0.9342333333333334
1994-11-17,0.9256366666666668
1994-11-18,0.91877
1994-11-19,0.9127333333333334
1994-11-20,0.8912566666666668
1994-11-21,0.8783533333333333
1994-11-22,0.8757733333333334
1994-11-23,0.8726933333333332
1994-11-24,0.8698266666666666
1994-11-25,0.8655633333333335
1994-11-26,0.8627166666666668
1994-11-27,0.8602866666666666
1994-11-28,0.8568766666666666
1994-11-29,0.8548600000000001
1994-11-30,0.8538133333333333
1994-12-01,0.8559533333333335
1994-12-02,0.8575166666666667
1994-12-03,0.8589833333333333
1994-12-04,0.8586033333333334
1994-12-05,0.8592099999999999
1994-12-06,0.8603966666666667
1994-12-07,0.86182
1994-12-08,0.8610466666666667
1994-12-09,0.8608133333333333
1994-12-10,0.8557333333333333
1994-12-11,0.8520833333333333
1994-12-12,0.8481066666666666
1994-12-13,0.8439333333333334
1994-12-14,0.83817
1994-12-15,0.8340366666666666
1994-12-16,0.8297066666666667
1994-12-17,0.8241033333333334
1994-12-18,0.8178433333333334
1994-12-19,0.8137166666666666
1994-12-20,0.8083533333333334
1994-12-21,0.79354
1994-12-22,0.78682
1994-12-23,0.78116
1994-12-24,0.7793866666666667
1994-12-25,0.7778333333333334
1994-12-26,0.77636
1994-12-27,0.77519
1994-12-28,0.7741533333333334
1994-12-29,0.7726266666666668
1994-12-30,0.7714833333333334
1994-12-31,0.7704533333333334
1995-01-01,0.7690466666666667
1995-01-02,0.7679066666666667
1995-01-03,0.7672433333333333
1995-01-04,0.7662366666666666
1995-01-05,0.7659733333333333
1995-01-06,0.7646599999999999
1995-01-07,0.7627233333333334
1995-01-08,0.7594833333333334
1995-01-09,0.75707
1995-01-10,0.7531533333333333
1995-01-11,0.7474533333333333
1995-01-12,0.7437166666666667
1995-01-13,0.74076
1995-01-14,0.7389500000000001
1995-01-15,0.7379266666666666
1995-01-16,0.7368266666666667
1995-01-17,0.7361633333333334
1995-01-18,0.7373666666666667
1995-01-19,0.74075
1995-01-20,0.7422633333333334
1995-01-21,0.74456
1995-01-22,0.7471466666666667
1995-01-23,0.7497600000000001
1995-01-24,0.7543633333333335
1995-01-25,0.7590333333333333
1995-01-26,0.7643233333333334
1995-01-27,0.7687933333333333
1995-01-28,0.7750266666666668
1995-01-29,0.7808833333333334
1995-01-30,0.78709
1995-01-31,0.7936933333333335
1995-02-01,0.7995766666666667
1995-02-02,0.8048366666666666
1995-02-03,0.81063
1995-02-04,0.8164366666666666
1995-02-05,0.8223500000000001
1995-02-06,0.8285433333333334
1995-02-07,0.8316066666666667
1995-02-08,0.8331766666666667
1995-02-09,0.8372233333333334
1995-02-10,0.8409633333333334
1995-02-11,0.8446066666666667
1995-02-12,0.8472466666666667
1995-02-13,0.8515100000000001
1995-02-14,0.8573100000000001
1995-02-15,0.8612366666666667
1995-02-16,0.8668333333333335
1995-02-17,0.8744999999999999
1995-02-18,0.8800166666666667
1995-02-19,0.88555
1995-02-20,0.8908333333333334
1995-02-21,0.8958933333333334
1995-02-22,0.9002833333333334
1995-02-23,0.9050433333333333
1995-02-24,0.9091766666666667
1995-02-25,0.9139666666666667
1995-02-26,0.9192199999999999
1995-02-27,0.9256066666666667
1995-02-28,0.9314466666666666
1995-03-01,0.93553
1995-03-02,0.9398566666666667
1995-03-03,0.94318
1995-03-04,0.94652
1995-03-05,0.94896
1995-03-06,0.9515100000000001
1995-03-07,0.9534966666666667
1995-03-08,0.95608
1995-03-09,0.9570533333333333
1995-03-10,0.9562600000000001
1995-03-11,0.9546300000000001
1995-03-12,0.9535066666666668
1995-03-13,0.95358
1995-03-14,0.9528866666666667
1995-03-15,0.95142
1995-03-16,0.95084
1995-03-17,0.94849
1995-03-18,0.9433100000000001
1995-03-19,0.9439100000000001
1995-03-20,0.9444199999999999
1995-03-21,0.9438066666666667
1995-03-22,0.9432933333333334
1995-03-23,0.9439633333333333
1995-03-24,0.9454966666666668
1995-03-25,0.95304
1995-03-26,0.9544666666666667
1995-03-27,0.95687
1995-03-28,0.9585133333333334
1995-03-29,0.9492600000000001
1995-03-30,0.95376
1995-03-31,0.9566733333333333
1995-04-01,0.95943
1995-04-02,0.9615666666666667
1995-04-03,0.9651333333333334
1995-04-04,0.97211
1995-04-05,0.97479
1995-04-06,0.9787833333333334
1995-04-07,0.9794900000000001
1995-04-08,0.9804166666666667
1995-04-09,0.98183
1995-04-10,0.98284
1995-04-11,0.9851066666666668
1995-04-12,0.9880266666666668
1995-04-13,0.99
1995-04-14,0.9932
1995-04-15,0.9962900000000001
1995-04-16,0.9985566666666666
1995-04-17,1.0029433333333333
1995-04-18,1.0084666666666666
1995-04-19,1.0113100000000002
1995-04-20,1.0150733333333335
1995-04-21,1.01493
1995-04-22,1.01315
1995-04-23,1.0159500000000001
1995-04-24,1.0183366666666667
1995-04-25,1.0170366666666666
1995-04-26,1.0136933333333333
1995-04-27,1.0116900000000002
1995-04-28,1.0102766666666667
1995-04-29,1.00923
1995-04-30,1.0079500000000001
1995-05-01,1.00786
1995-05-02,1.0060133333333334
1995-05-03,1.0059566666666666
1995-05-04,1.0062666666666666
1995-05-05,1.0070866666666667
1995-05-06,1.0080400000000003
1995-05-07,1.0101866666666668
1995-05-08,1.0138166666666666
1995-05-09,1.0161033333333334
1995-05-10,1.01699
1995-05-11,1.0170533333333334
1995-05-12,1.01499
1995-05-13,1.0150033333333333
1995-05-14,1.0158133333333335
1995-05-15,1.0155833333333333
1995-05-16,1.0165233333333332
1995-05-17,1.0167166666666667
1995-05-18,1.01354
1995-05-19,1.01255
1995-05-20,1.0109166666666667
1995-05-21,1.0083733333333333
1995-05-22,1.0050933333333334
1995-05-23,1.00188
1995-05-24,0.99669
1995-05-25,0.9916300000000001
1995-05-26,0.9852166666666666
1995-05-27,0.9815166666666667
1995-05-28,0.9785733333333334
1995-05-29,0.9767300000000001
1995-05-30,0.9724700000000001
1995-05-31,0.9689200000000001
1995-06-01,0.9659833333333334
1995-06-02,0.9618633333333334
1995-06-03,0.9574466666666667
1995-06-04,0.95341
1995-06-05,0.9488666666666667
1995-06-06,0.94562
1995-06-07,0.9412166666666667
1995-06-08,0.93725
1995-06-09,0.9335533333333335
1995-06-10,0.9305266666666667
1995-06-11,0.9263166666666668
1995-06-12,0.9208600000000001
1995-06-13,0.9133733333333335
1995-06-14,0.9059266666666667
1995-06-15,0.8996666666666667
1995-06-16,0.8920166666666667
1995-06-17,0.8846733333333334
1995-06-18,0.8774566666666667
1995-06-19,0.8697466666666667
1995-06-20,0.8618266666666667
1995-06-21,0.8562233333333334
1995-06-22,0.8481166666666666
1995-06-23,0.8387866666666668
1995-06-24,0.8293233333333334
1995-06-25,0.81949
1995-06-26,0.8102333333333332
1995-06-27,0.7995566666666666
1995-06-28,0.7906833333333334
1995-06-29,0.78163
1995-06-30,0.7730566666666667
1995-07-01,0.7654233333333333
1995-07-02,0.7596166666666666
1995-07-03,0.7518433333333334
1995-07-04,0.74163
1995-07-05,0.7355200000000001
